g,s,lat,lon
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0tg,-18.9166,127.2411
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0t0,-19.06902,-41.52991
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0sg,-19.08139,-41.50944
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0s0,-19.21667,31.95
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0rg,-19.23556,-41.44083
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0r0,-19.9,31.41667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0b0,-23.708,29.52499
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0q0,-19.95043,31.43946
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0pg,-19.96318,31.42776
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0p0,-19.98472,46.95222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0og,-20.04944,46.97611
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0o0,-20.05,46.95694
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0ng,-20.05889,46.94111
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0n0,-20.09207,46.95968
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0mg,-20.23127,164.02699
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l0m0,-20.24028,47.02194
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt90,34.00278,-112.50278
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kte0,-22.4666666667,134.75
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktdg,-31.50964,121.57364
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktd0,47.9375,88.83333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktcg,44.24778,-70.95167
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktc0,20.7939,-15.5706
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktbg,-18.93167,-41.28194
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktb0,-19.08333,32.1
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktag,-21.77745,-46.63296
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kta0,-27.13447,22.84614
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt9g,-28.20915,23.05993
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kteg,33.37722,-117.04222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt8g,-32.18741,119.79489
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt80,45.45556,120.475
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt7g,32.0625,-116.12333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt70,-20.06556,46.96889
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt6g,-33.85329,116.06147
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt60,62.1825,-112.2172
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt5g,60.74167,-113.1125
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt50,50.65111,16.83222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt4g,35.20778,70.34944
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktjg,67.66667,33.55
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kto0,35.065,74.74222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktng,-30.83333,151.25
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktn0,50.42167,11.81111
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktmg,42.35111,10.92111
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktm0,40.54639,-105.37333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktlg,38.54167,-106.62556
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktl0,33.37778,-117.06167
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktkg,-19.42754,18.53499
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktk0,-26.46667,16.01667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt40,25.46667,112.56667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktj0,36.83333,79.25
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktig,-15.7,37.78194
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kti0,-20.63333,46.61667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kthg,-33.65235,119.88147
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kth0,57.71722,61.01528
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktgg,45.44222,-66.82
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktg0,43.77472,-69.76722
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktfg,41.4925,-72.51083
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktf0,34.4534,-92.98018
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kskg,44.545,-70.72222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kspg,-16.61167,-42.18139
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksp0,57.78333,61.05
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksog,49.47996,16.24205
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kso0,43.59778,-103.50417
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksng,35.33889,-81.3125
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksn0,34.75,-116.43333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksmg,34.66111,70.54167
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksm0,32.61,-4.52833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kslg,49.54944,14.25333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksl0,48.39528,15.36278
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksq0,-1.92833,29.60556
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksk0,-16.80444,-41.89056
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksjg,-18.27099,-42.18279
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksj0,-19.35639,-41.23528
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksig,-20.61667,46.53333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksi0,47.19641,13.00219
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kshg,45.71778,-75.75639
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksh0,41.65351,-72.51354
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksgg,35.97861,79.18173
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksg0,-19.97861,46.95111
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksv0,43.35778,-72.25222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt3g,47.29583,90.3
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt30,33.43444,-116.67583
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt2g,-23.12005,134.60119
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt20,-20.82054,117.1989
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt1g,49.53806,83.00639
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt10,46.08333,135.75
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt0g,-19.19833,-41.44361
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kt00,-33.85427,116.06098
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksvg,61.13444,26.16778
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktog,36.63333,71.75
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksug,35.39833,70.93056
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksu0,-5.98333,-50.51667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kstg,-26.91667,16.88333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kst0,-29.89333,139.53778
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kssg,41.14833,21.95361
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kss0,38.66667,-109.63333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksrg,35.36278,-81.30527
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksr0,34.29806,73.89722
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ksqg,17.3,-96.9
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kui0,59.04386,9.82822
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kun0,43.71278,-103.69694
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kumg,36.3311,-114.57499
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kum0,33.37889,-117.03833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kulg,-21.91667,-46.53333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kul0,50.40185,-95.68738
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kukg,48.1,81.45
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuk0,43.8577,-70.7872
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kujg,31.4625,-116.12639
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuj0,-41.88944,145.43083
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuig,62.67944,23.49056
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kung,44.27028,-70.62333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuhg,46.17894,2.95387
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuh0,44.58667,7.32667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kugg,42.74278,10.20639
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kug0,-20.07,29.42889
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kufg,-24.88556,-66.29972
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuf0,50.9025,16.88333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kueg,35.48611,70.98611
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kue0,35.23944,-81.34194
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kudg,-0.97111,30.15667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kusg,40.57476,-111.60561
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kv10,35.285,-84.24667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kv0g,34.45763,-92.8434
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kv00,-20.09281,46.95774
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuvg,-31.11046,121.07213
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuv0,43.87111,-103.425
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuug,35.29222106933594,-84.24805450439453
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuu0,-19.96109,31.4324
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kutg,59.14087,9.69271
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kut0,58.995639,9.817342
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kud0,42.58833,2.38833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kus0,36.36667,-120.70278
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kurg,35.27583,-81.33305
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kur0,44.26417,-70.40194
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuqg,44.22389,-70.95306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuq0,35.06778,70.30583
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kupg,-20.91667,29.93333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kup0,-27.39225,22.98852
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuog,67.43333,32.3
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kuo0,50.6449,16.82828
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kttg,43.837,-103.53838
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku2g,25.45861,112.56722
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku20,22.96194,96.54583
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku1g,14.78917,0.06306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku10,35.2680549621582,-84.30805206298828
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku0g,-31.05639,121.43974
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku00,51.63861,-88.25417
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktvg,44.19476,131.81242
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktv0,-12.48267,141.85721
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktug,50.3791,-4.85133
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktu0,44.53333,19.3
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ku30,34.45339,-92.84631
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktt0,33.3747222222,-117.033055556
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3ktsg,22.9425,96.52444
